;Ubah Status Verifikasi;06/03/2013 09:02:02; (40896);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:02:04; (11977);
;Ubah Status Verifikasi;06/03/2013 09:02:17; (40829);
;Ubah Status Verifikasi;06/03/2013 09:02:21; (41029);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:02:29; (11978);
;Ubah Status Verifikasi;06/03/2013 09:02:47; (40965);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:02:48; (11093);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:02:56; (11980);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:03:18; (11982);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:03:39; (11993);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:04:28; (11997);
;Ubah Status Verifikasi;06/03/2013 09:04:38; (33354);
;Ubah Status Verifikasi;06/03/2013 09:04:46; (33710);
;Ubah Status Verifikasi;06/03/2013 09:04:47; (34619);
;Ubah Status Verifikasi;06/03/2013 09:04:54; (33710);
;Ubah Status Verifikasi;06/03/2013 09:04:57; (34619);
;Ubah Status Verifikasi;06/03/2013 09:05:08; (34620);
;Ubah Status Verifikasi;06/03/2013 09:05:18; (34627);
;Ubah Status Verifikasi;06/03/2013 09:05:25; (34630);
;Ubah data Pkp AW Hutang Pajak;06/03/2013 09:05:29; (1708);
;Ubah Status Verifikasi;06/03/2013 09:05:32; (34633);
;Ubah Status Verifikasi;06/03/2013 09:05:38; (34635);
969323426;Terkait PendapatanKSP ABADI KARYA;06/03/2013 09:05:42; di Nopend 52100;
;Ubah data Entry Rekon PPh 23;06/03/2013 09:05:42; (123);
;Ubah Status Verifikasi;06/03/2013 09:05:44; (34636);
;Ubah Status Verifikasi;06/03/2013 09:05:50; (34638);
;Ubah Status Verifikasi;06/03/2013 09:06:02; (34639);
;Ubah Status Verifikasi;06/03/2013 09:06:07; (34642);
;Ubah Status Verifikasi;06/03/2013 09:06:13; (34645);
;Ubah Status Verifikasi;06/03/2013 09:06:40; (34648);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:06:43; (12006);
;Ubah Status Verifikasi;06/03/2013 09:06:46; (34649);
;Ubah Status Verifikasi;06/03/2013 09:06:55; (34651);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:07:07; (12007);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:07:38; (12011);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:08:00; (12012);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:08:32; (12014);
;Ubah Status Verifikasi;06/03/2013 09:08:55; (34833);
;Ubah Status Verifikasi;06/03/2013 09:08:57; (34841);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:09:17; (12024);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:09:55; (12025);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:10:22; (12026);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:10:48; (12027);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:11:11; (12028);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:11:40; (12030);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:12:03; (12031);
969323426;Terkait PendapatanPT.BPR.Dananta;06/03/2013 09:14:32; di Nopend 52100;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:16:15; (12038);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:16:26; di Nopend 40000;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:17:17; (12039);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:18:01; (12040);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:18:36; (12043);
969323426;Terkait PendapatanKoperasi Simpan Pinjam Mekarsari;06/03/2013 09:18:39; di Nopend 52100;
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:19:03; di Nopend 40000;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:19:08; (12045);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:19:30; (12046);
;Ubah Status Verifikasi;06/03/2013 09:19:46; (11364);
;Ubah Status Verifikasi;06/03/2013 09:19:51; (11365);
;Ubah Status Verifikasi;06/03/2013 09:19:54; (11366);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:20:05; (12055);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:20:27; (12056);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:20:41; di Nopend 40000;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:20:49; (12057);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:21:10; (12058);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:21:50; di Nopend 40000;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:22:00; (12061);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:22:21; (12062);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:22:41; (12064);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:23:01; (12065);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:23:16; di Nopend 40000;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:23:23; (12066);
;Ubah Status Verifikasi;06/03/2013 09:23:32; (37017);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:23:47; (12067);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:24:17; (12068);
;Insert data;06/03/2013 09:24:21; ();
969323426;Terkait PendapatanKSP.NASARI;06/03/2013 09:24:31; di Nopend 52100;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:24:36; (12069);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:24:36; di Nopend 40000;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:24:56; (12070);
968278115;Terkait PendapatanKOPERASI NASARI;06/03/2013 09:25:16; di Nopend 54100;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:25:19; (12072);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:25:45; (12073);
;Ubah data Gunggung;06/03/2013 09:26:27; ();
969323426;Terkait PendapatanKOPERASI PURNAWIRAWAN ABRI KOTA TEGAL;06/03/2013 09:26:50; di Nopend 52100;
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:29:08; di Nopend 40000;
969323426;Terkait PendapatanPRIMER KOPERASI PURNAWIRAWAN;06/03/2013 09:29:31; di Nopend 52100;
968278115;Terkait PendapatanKSP SEPAKAT MAKMUR;06/03/2013 09:30:40; di Nopend 54100;
;Ubah Status Verifikasi;06/03/2013 09:31:03; (39672);
;Ubah Status Verifikasi;06/03/2013 09:31:08; (39671);
;Ubah Status Verifikasi;06/03/2013 09:31:13; (39670);
;Ubah Status Verifikasi;06/03/2013 09:31:18; (39669);
;Ubah Status Verifikasi;06/03/2013 09:31:22; (39668);
;Ubah Status Verifikasi;06/03/2013 09:31:27; (39667);
;Ubah Status Verifikasi;06/03/2013 09:31:31; (39666);
;Ubah Status Verifikasi;06/03/2013 09:31:39; (39665);
;Ubah Status Verifikasi;06/03/2013 09:31:44; (39664);
;Ubah Status Verifikasi;06/03/2013 09:31:50; (39663);
;Ubah Status Verifikasi;06/03/2013 09:31:57; (39662);
;Ubah Status Verifikasi;06/03/2013 09:32:02; (39661);
;Ubah Status Verifikasi;06/03/2013 09:32:07; (39660);
;Ubah Status Verifikasi;06/03/2013 09:32:11; (39659);
;Ubah Status Verifikasi;06/03/2013 09:32:23; (39658);
;Ubah Status Verifikasi;06/03/2013 09:32:27; (39657);
;Ubah Status Verifikasi;06/03/2013 09:32:30; (39656);
969323426;Terkait PendapatanKOPERASI KARYAWAN PT POS INDONESIA TEGAL;06/03/2013 09:32:30; di Nopend 52100;
;Ubah Status Verifikasi;06/03/2013 09:32:36; (39655);
;Ubah Status Verifikasi;06/03/2013 09:32:40; (39654);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:32:42; di Nopend 40000;
;Ubah Status Verifikasi;06/03/2013 09:32:43; (39653);
;Ubah Status Verifikasi;06/03/2013 09:32:52; (39652);
;Ubah Status Verifikasi;06/03/2013 09:32:56; (39651);
;Ubah Status Verifikasi;06/03/2013 09:32:59; (39650);
;Ubah Status Verifikasi;06/03/2013 09:33:02; (39649);
;Ubah Status Verifikasi;06/03/2013 09:33:05; (39648);
;Ubah Status Verifikasi;06/03/2013 09:33:09; (39647);
;Ubah Status Verifikasi;06/03/2013 09:33:13; (39646);
;Ubah Status Verifikasi;06/03/2013 09:33:18; (39645);
;Ubah Status Verifikasi;06/03/2013 09:33:22; (39644);
;Ubah Status Verifikasi;06/03/2013 09:33:26; (39643);
;Ubah Status Verifikasi;06/03/2013 09:33:30; (39642);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:33:34; (12075);
;Ubah Status Verifikasi;06/03/2013 09:33:34; (39641);
;Ubah Status Verifikasi;06/03/2013 09:33:38; (39640);
;Ubah Status Verifikasi;06/03/2013 09:33:56; (35797);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:34:26; (12081);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:34:42; di Nopend 40000;
;Ubah Status Verifikasi;06/03/2013 09:34:43; (39639);
968278115;Terkait Pendapatan00073/13/II/2013;06/03/2013 09:34:46; di Nopend 54100 dengan id (2114);
;Ubah Status Verifikasi;06/03/2013 09:34:46; (39638);
;Ubah Status Verifikasi;06/03/2013 09:34:49; (39637);
;Ubah Status Verifikasi;06/03/2013 09:34:52; (39621);
;Ubah Status Verifikasi;06/03/2013 09:34:55; (39620);
;Ubah Status Verifikasi;06/03/2013 09:35:00; (39619);
;Ubah Status Verifikasi;06/03/2013 09:35:03; (39618);
;Ubah Status Verifikasi;06/03/2013 09:35:06; (39617);
;Ubah Status Verifikasi;06/03/2013 09:35:08; (39616);
;Ubah Status Verifikasi;06/03/2013 09:35:11; (39614);
;Ubah Status Verifikasi;06/03/2013 09:35:14; (39610);
;Ubah Status Verifikasi;06/03/2013 09:35:18; (39605);
969323426;Terkait PendapatanPT. BTPN;06/03/2013 09:35:21; di Nopend 52100;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:35:27; (12085);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:36:01; (12086);
;Insert data;06/03/2013 09:36:05; ();
;Ubah Status Verifikasi;06/03/2013 09:36:13; (33354);
;Insert data;06/03/2013 09:36:17; ();
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:36:30; (12087);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:36:42; di Nopend 40000;
968238361;Insert Data Faktur Penjualan dgn Pemebeli PT PRUDENTIAL ;06/03/2013 09:36:44; di Nopend 29200;
969323426;Terkait PendapatanB.14/02/2013;06/03/2013 09:36:44; di Nopend 52100 dengan id (2105);
968278115;Terkait Pendapatan00073/13/II/2013;06/03/2013 09:36:45; di Nopend 54100 dengan id (2114);
;Insert data korek5;06/03/2013 09:36:47; ();
;Ubah Status Verifikasi;06/03/2013 09:36:51; (33710);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:37:00; (12088);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:37:23; (12089);
;Ubah Status Verifikasi;06/03/2013 09:37:41; (34619);
;Ubah Status Verifikasi;06/03/2013 09:37:43; (34620);
968238361;Ubah Data Faktur Penjualan 010.000-13.00005045;06/03/2013 09:37:51; di Nopend 29200 dengan id (35314);
;Insert data jnstransaksi;06/03/2013 09:37:51; ();
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:37:55; (12092);
;Ubah Status Verifikasi;06/03/2013 09:38:14; (35212);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:38:31; (12093);
;Insert data;06/03/2013 09:38:47; ();
;Ubah Status Verifikasi;06/03/2013 09:38:56; (32261);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:38:57; (12094);
968278115;Terkait PendapatanPEDAGANG PASAR BINA ARTHA GUNA ;06/03/2013 09:39:16; di Nopend 54100;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:39:23; (12095);
;Ubah Status Verifikasi;06/03/2013 09:39:48; (712);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:39:49; (12096);
;Ubah Status Verifikasi;06/03/2013 09:40:12; (32261);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:40:18; (12099);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:40:44; (12100);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:41:12; (12103);
968278115;Terkait PendapatanKSP PURNABAKTI;06/03/2013 09:41:33; di Nopend 54100;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:41:41; (12104);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 09:41:51; di Nopend 40000;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:42:08; (12106);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:42:35; (12107);
;Insert data;06/03/2013 09:42:52; ();
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:43:44; (12120);
968278115;Terkait PendapatanBPR KARTASURA SARIBUMI;06/03/2013 09:44:08; di Nopend 54100;
968238361;Ubah Data Faktur Penjualan 010.000-13.00005045;06/03/2013 09:44:13; di Nopend 29200 dengan id (35314);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:44:15; (12121);
;Ubah Status Verifikasi;06/03/2013 09:45:19; (35314);
;Ubah Status Verifikasi;06/03/2013 09:46:36; (1280);
968278115;Terkait PendapatanPD BPR BKK Purworejo cabang Kemiri;06/03/2013 09:47:21; di Nopend 54100;
;Ubah Status Verifikasi;06/03/2013 09:47:55; (1302);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:48:02; (11096);
;Ubah Status Verifikasi;06/03/2013 09:48:06; (1301);
;Ubah Status Verifikasi;06/03/2013 09:48:10; (1300);
;Ubah Status Verifikasi;06/03/2013 09:48:16; (1299);
;Ubah Status Verifikasi;06/03/2013 09:48:21; (1298);
;Ubah Status Verifikasi;06/03/2013 09:48:30; (1297);
;Insert data;06/03/2013 09:48:36; ();
;Ubah Status Verifikasi;06/03/2013 09:49:00; (1296);
;Ubah Status Verifikasi;06/03/2013 09:49:20; (1295);
;Ubah Status Verifikasi;06/03/2013 09:49:45; (1294);
;Insert data;06/03/2013 09:49:46; ();
;Ubah Status Verifikasi;06/03/2013 09:50:00; (1293);
;Ubah Status Verifikasi;06/03/2013 09:50:15; (1292);
;Ubah Status Verifikasi;06/03/2013 09:50:18; (1291);
;Ubah Status Verifikasi;06/03/2013 09:50:24; (1290);
;Ubah Status Verifikasi;06/03/2013 09:50:39; (1288);
;Ubah Status Verifikasi;06/03/2013 09:50:42; (1287);
;Ubah Status Verifikasi;06/03/2013 09:50:48; (1286);
;Ubah Status Verifikasi;06/03/2013 09:50:51; (1285);
;Ubah Status Verifikasi;06/03/2013 09:50:54; (1284);
;Ubah Status Verifikasi;06/03/2013 09:51:02; (1283);
;Ubah Status Verifikasi;06/03/2013 09:51:05; (1282);
;Ubah Status Verifikasi;06/03/2013 09:51:18; (1279);
;Ubah Status Verifikasi;06/03/2013 09:51:26; (1278);
;Ubah Status Verifikasi;06/03/2013 09:51:31; (1277);
;Ubah Status Verifikasi;06/03/2013 09:51:38; (1274);
;Ubah Status Verifikasi;06/03/2013 09:51:46; (1272);
;Ubah Status Verifikasi;06/03/2013 09:51:53; (1271);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:51:55; (11097);
;Ubah Status Verifikasi;06/03/2013 09:52:00; (1270);
;Ubah Status Verifikasi;06/03/2013 09:52:07; (1113);
;Ubah Status Verifikasi;06/03/2013 09:52:16; (1107);
;Ubah Status Verifikasi;06/03/2013 09:52:22; (934);
;Ubah Status Verifikasi;06/03/2013 09:52:29; (929);
;Ubah data Pkp AW Hutang Pajak;06/03/2013 09:52:29; (1710);
;Ubah Status Verifikasi;06/03/2013 09:52:37; (927);
;Ubah Status Verifikasi;06/03/2013 09:52:47; (923);
;Ubah Status Verifikasi;06/03/2013 09:52:53; (922);
;Ubah Status Verifikasi;06/03/2013 09:53:00; (713);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:53:08; (11098);
;Ubah Status Verifikasi;06/03/2013 09:53:22; (939);
;Ubah Status Verifikasi;06/03/2013 09:53:24; (1237);
;Ubah Status Verifikasi;06/03/2013 09:53:29; (1859);
968278115;Terkait PendapatanPT.Bank Himpunan Saudara.Tbk;06/03/2013 09:53:35; di Nopend 54100;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:54:19; (11099);
;Ubah Status Verifikasi;06/03/2013 09:54:55; (34403);
;Ubah Status Verifikasi;06/03/2013 09:55:00; (34737);
;Ubah Status Verifikasi;06/03/2013 09:55:03; (34739);
;Ubah Status Verifikasi;06/03/2013 09:55:24; (34790);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:55:25; (11100);
;Ubah Status Verifikasi;06/03/2013 09:55:26; (34791);
;Ubah Status Verifikasi;06/03/2013 09:55:32; (34792);
968278115;Terkait PendapatanKOPERASI SETIA;06/03/2013 09:55:46; di Nopend 54100;
;Ubah Status Verifikasi;06/03/2013 09:55:47; (34815);
;Ubah Status Verifikasi;06/03/2013 09:56:01; (35032);
;Ubah data Gunggung;06/03/2013 09:56:02; ();
;Ubah Status Verifikasi;06/03/2013 09:56:04; (35033);
;Ubah Status Verifikasi;06/03/2013 09:56:06; (35035);
;Ubah Status Verifikasi;06/03/2013 09:56:12; (35201);
;Ubah Status Verifikasi;06/03/2013 09:56:22; (35197);
;Ubah Status Verifikasi;06/03/2013 09:56:27; (35206);
;Ubah Status Verifikasi;06/03/2013 09:56:34; (39649);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:56:45; (11103);
;Ubah Status Verifikasi;06/03/2013 09:57:39; (33355);
;Ubah Status Verifikasi;06/03/2013 09:57:42; (33478);
;Ubah Status Verifikasi;06/03/2013 09:58:09; (33263);
;Ubah Status Verifikasi;06/03/2013 09:58:11; (33270);
972327575;Terkait Daftarbuktipotong;06/03/2013 09:58:32; di Nopend 30000 dengan id ();
968278115;Terkait PendapatanPT BANK HIMPUNAN SAUDARA;06/03/2013 09:58:56; di Nopend 54100;
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:58:59; (11104);
;Ubah Status Verifikasi;06/03/2013 09:59:14; (33272);
;Ubah Status Verifikasi;06/03/2013 09:59:29; (33084);
;Ubah Status Verifikasi;06/03/2013 09:59:35; (33086);
;Ubah Status Verifikasi;06/03/2013 09:59:41; (32814);
;Ubah Status Verifikasi;06/03/2013 09:59:45; (33090);
;Ubah Status Verifikasi;06/03/2013 09:59:51; (33095);
;Ubah Data Pendapatan dan Biaya;06/03/2013 09:59:52; (11107);
;Ubah Status Verifikasi;06/03/2013 09:59:59; (33096);
;Ubah Status Verifikasi;06/03/2013 10:00:01; (32900);
;Ubah Status Verifikasi;06/03/2013 10:00:03; (32901);
;Ubah Status Verifikasi;06/03/2013 10:00:05; (33200);
;Ubah Status Verifikasi;06/03/2013 10:00:11; (33204);
;Ubah Status Verifikasi;06/03/2013 10:00:18; (32930);
;Ubah Status Verifikasi;06/03/2013 10:00:18; (33207);
;Ubah Status Verifikasi;06/03/2013 10:00:24; (33565);
;Ubah Status Verifikasi;06/03/2013 10:00:30; (33850);
;Ubah Status Verifikasi;06/03/2013 10:00:38; (33853);
;Ubah Status Verifikasi;06/03/2013 10:00:46; (33860);
;Ubah Status Verifikasi;06/03/2013 10:00:52; (33874);
;Ubah Status Verifikasi;06/03/2013 10:00:57; (33879);
;Ubah Status Verifikasi;06/03/2013 10:01:04; (34252);
;Ubah Data Pendapatan dan Biaya;06/03/2013 10:01:07; (11114);
;Ubah data Gunggung;06/03/2013 10:01:17; ();
;Ubah Status Verifikasi;06/03/2013 10:01:19; (34257);
;Ubah Status Verifikasi;06/03/2013 10:01:28; (34280);
;Ubah Status Verifikasi;06/03/2013 10:01:56; (34283);
;Ubah Status Verifikasi;06/03/2013 10:02:02; (34423);
;Ubah Data Pendapatan dan Biaya;06/03/2013 10:02:02; (11124);
;Ubah data Gunggung;06/03/2013 10:02:19; ();
;Ubah Status Verifikasi;06/03/2013 10:02:44; (988);
;Ubah Data Pendapatan dan Biaya;06/03/2013 10:02:58; (11125);
;Ubah data Pkp AW Hutang Pajak;06/03/2013 10:03:18; (1710);
;Ubah Status Verifikasi;06/03/2013 10:04:34; (34627);
;Ubah Status Verifikasi;06/03/2013 10:04:38; (34630);
972332303;Terkait BiayaPT DAPENSI DWIKARYA;06/03/2013 10:04:40; di Nopend 40000;
;Ubah Status Verifikasi;06/03/2013 10:04:43; (34633);
;Ubah Status Verifikasi;06/03/2013 10:04:47; (34635);
;Ubah Status Verifikasi;06/03/2013 10:04:53; (34636);
;Ubah Status Verifikasi;06/03/2013 10:04:58; (34638);
;Ubah Status Verifikasi;06/03/2013 10:05:02; (34639);
;Ubah Status Verifikasi;06/03/2013 10:05:06; (34642);
;Ubah Status Verifikasi;06/03/2013 10:05:08; (1586);
;Ubah Status Verifikasi;06/03/2013 10:05:11; (34645);
;Ubah Status Verifikasi;06/03/2013 10:05:16; (1589);
;Ubah Status Verifikasi;06/03/2013 10:05:17; (34648);
;Ubah Status Verifikasi;06/03/2013 10:05:21; (1591);
;Ubah Status Verifikasi;06/03/2013 10:05:26; (1597);
;Ubah Status Verifikasi;06/03/2013 10:05:33; (34649);
;Ubah Status Verifikasi;06/03/2013 10:05:37; (34651);
;Ubah Status Verifikasi;06/03/2013 10:05:40; (34833);
;Ubah Status Verifikasi;06/03/2013 10:05:45; (34841);
972332303;Terkait BiayaBAMBANG;06/03/2013 10:10:01; di Nopend 40000;
972332303;Terkait BiayaDADE S;06/03/2013 10:12:45; di Nopend 40000;
;Insert data perusahaan;06/03/2013 10:16:20; ();
969324819;Pembatalan Faktur Pajak Keluaran 010.000-13.00003916;06/03/2013 10:18:08; id : (34184);
972332303;Terkait BiayaJOKO ;06/03/2013 10:18:15; di Nopend 40000;
969324819;Pembatalan Faktur Pajak Keluaran 010.000-13.00003921;06/03/2013 10:18:20; id : (34189);
972332303;Terkait BiayaHERI;06/03/2013 10:20:11; di Nopend 40000;
;Insert data perusahaan;06/03/2013 10:28:50; ();
;Insert data perusahaan;06/03/2013 10:30:11; ();
;Insert data perusahaan;06/03/2013 10:31:12; ();
;Ubah Status Verifikasi;06/03/2013 10:39:15; (29554);
;Ubah Status Verifikasi;06/03/2013 10:39:35; (29553);
;Ubah Status Verifikasi;06/03/2013 10:39:50; (29552);
972332303;Terkait BiayaCV Sahati Jaya;06/03/2013 10:39:54; di Nopend 40000;
;Ubah Status Verifikasi;06/03/2013 10:40:05; (29551);
;Ubah Status Verifikasi;06/03/2013 10:40:20; (29550);
;Ubah Status Verifikasi;06/03/2013 10:40:35; (29549);
;Ubah Status Verifikasi;06/03/2013 10:41:14; (29548);
;Ubah Status Verifikasi;06/03/2013 10:41:55; (29547);
;Ubah Status Verifikasi;06/03/2013 10:42:20; (29546);
;Ubah Status Verifikasi;06/03/2013 10:42:26; (40063);
;Ubah Status Verifikasi;06/03/2013 10:42:30; (34524);
;Ubah Status Verifikasi;06/03/2013 10:42:34; (35311);
;Ubah Status Verifikasi;06/03/2013 10:42:35; (29545);
988393955;Terkait PendapatanKOPERASI PURNA BHAKTI;06/03/2013 10:42:46; di Nopend 91500;
;Ubah Status Verifikasi;06/03/2013 10:43:35; (1892);
;Ubah Status Verifikasi;06/03/2013 10:43:39; (2103);
;Ubah Status Verifikasi;06/03/2013 10:44:33; (29544);
;Ubah Status Verifikasi;06/03/2013 10:44:49; (29543);
;Ubah Status Verifikasi;06/03/2013 10:45:03; (29542);
972332303;Terkait BiayaCV Sahati Jaya;06/03/2013 10:45:13; di Nopend 40000;
;Ubah Status Verifikasi;06/03/2013 10:45:19; (29541);
;Insert data;06/03/2013 10:45:53; ();
;Ubah Status Verifikasi;06/03/2013 10:46:00; (29540);
;Ubah Status Verifikasi;06/03/2013 10:46:16; (29539);
;Ubah Status Verifikasi;06/03/2013 10:46:31; (29538);
972332303;Terkait BiayaCV VALIOSA;06/03/2013 10:46:37; di Nopend 40000;
;Ubah Status Verifikasi;06/03/2013 10:46:47; (29537);
;Ubah Status Verifikasi;06/03/2013 10:47:06; (29536);
;Hapus data Pembelian;06/03/2013 10:47:08; (11024);
;Hapus data Pembelian;06/03/2013 10:47:12; (11022);
;Ubah Status Verifikasi;06/03/2013 10:47:16; (34908);
;Ubah Status Verifikasi;06/03/2013 10:47:19; (34910);
;Ubah Status Verifikasi;06/03/2013 10:47:20; (29555);
;Ubah Status Verifikasi;06/03/2013 10:47:23; (34915);
;Ubah Status Verifikasi;06/03/2013 10:47:27; (34921);
;Ubah Status Verifikasi;06/03/2013 10:47:31; (34924);
;Ubah Status Verifikasi;06/03/2013 10:47:35; (34929);
;Ubah Status Verifikasi;06/03/2013 10:47:37; (29556);
;Ubah Status Verifikasi;06/03/2013 10:47:38; (34933);
;Ubah Status Verifikasi;06/03/2013 10:47:41; (34935);
;Ubah Status Verifikasi;06/03/2013 10:47:45; (34936);
;Ubah Status Verifikasi;06/03/2013 10:47:47; (34937);
;Ubah Status Verifikasi;06/03/2013 10:47:48; (29557);
;Ubah Status Verifikasi;06/03/2013 10:47:50; (34938);
972332303;Terkait BiayaCV ARIYA;06/03/2013 10:47:51; di Nopend 40000;
;Ubah Status Verifikasi;06/03/2013 10:47:53; (34942);
;Ubah Status Verifikasi;06/03/2013 10:47:57; (34943);
;Ubah Status Verifikasi;06/03/2013 10:48:00; (34944);
;Ubah Status Verifikasi;06/03/2013 10:48:03; (29558);
;Ubah Status Verifikasi;06/03/2013 10:48:10; (34846);
;Ubah Status Verifikasi;06/03/2013 10:48:13; (34849);
;Ubah Status Verifikasi;06/03/2013 10:48:18; (34850);
;Ubah Status Verifikasi;06/03/2013 10:48:18; (29559);
;Ubah Status Verifikasi;06/03/2013 10:48:21; (34851);
;Ubah Status Verifikasi;06/03/2013 10:48:23; (34853);
;Ubah Status Verifikasi;06/03/2013 10:48:29; (34855);
;Ubah Status Verifikasi;06/03/2013 10:48:32; (34857);
;Ubah Status Verifikasi;06/03/2013 10:48:33; (29560);
;Ubah Status Verifikasi;06/03/2013 10:48:34; (34858);
;Ubah Status Verifikasi;06/03/2013 10:48:37; (34860);
;Ubah Status Verifikasi;06/03/2013 10:48:43; (34863);
;Ubah Status Verifikasi;06/03/2013 10:48:45; (34864);
;Ubah Status Verifikasi;06/03/2013 10:48:46; (29561);
;Ubah Status Verifikasi;06/03/2013 10:48:48; (34865);
;Ubah Status Verifikasi;06/03/2013 10:48:52; (34866);
;Ubah Status Verifikasi;06/03/2013 10:48:56; (34868);
;Ubah Status Verifikasi;06/03/2013 10:48:57; (1137);
;Ubah Status Verifikasi;06/03/2013 10:48:59; (29562);
;Ubah Status Verifikasi;06/03/2013 10:49:00; (34870);
;Ubah Status Verifikasi;06/03/2013 10:49:03; (34871);
;Ubah Status Verifikasi;06/03/2013 10:49:13; (1136);
;Ubah Status Verifikasi;06/03/2013 10:49:16; (29563);
;Ubah Status Verifikasi;06/03/2013 10:49:18; (29563);
;Ubah Status Verifikasi;06/03/2013 10:49:25; (33543);
;Ubah Status Verifikasi;06/03/2013 10:49:28; (33545);
;Ubah Status Verifikasi;06/03/2013 10:49:33; (33548);
;Ubah Status Verifikasi;06/03/2013 10:49:35; (29564);
;Ubah Status Verifikasi;06/03/2013 10:49:36; (33549);
;Ubah Status Verifikasi;06/03/2013 10:49:38; (33550);
;Ubah Status Verifikasi;06/03/2013 10:49:41; (33551);
;Ubah Status Verifikasi;06/03/2013 10:49:43; (33552);
