962211023;Pembatalan Bukti Potong 000004/25000/0313;11/03/2013 13:29:05; id : (1432);
;Insert data;11/03/2013 13:30:32; ();
962211023;Terkait BiayaKantor Wilpos II ;11/03/2013 13:31:25; di Nopend 25000;
;Insert data;11/03/2013 13:32:52; ();
;Insert data;11/03/2013 13:34:28; ();
;Insert data;11/03/2013 13:36:05; ();
;Ubah data;11/03/2013 13:37:41; (11412);
;Insert data;11/03/2013 13:39:07; ();
975358066;Terkait PendapatanKOPERASI NUSANTARA;11/03/2013 13:40:22; di Nopend 53300;
;Insert data;11/03/2013 13:40:28; ();
;Insert data;11/03/2013 13:45:46; ();
;Insert data;11/03/2013 13:48:15; ();
;Insert data;11/03/2013 13:50:44; ();
;Insert data;11/03/2013 13:52:35; ();
;Insert data;11/03/2013 13:52:36; ();
;Insert data;11/03/2013 13:54:24; ();
;Insert data;11/03/2013 13:56:13; ();
;Insert data;11/03/2013 13:57:00; ();
975358066;Terkait PendapatanBANK SAUDARA ;11/03/2013 13:57:01; di Nopend 53300;
;Insert data;11/03/2013 13:58:47; ();
;Insert data;11/03/2013 14:00:50; ();
975358066;Terkait PendapatanKSU MAJUMAKMUR;11/03/2013 14:01:55; di Nopend 53300;
975358066;Terkait PendapatanKSP NASARI ;11/03/2013 14:03:55; di Nopend 53300;
;Insert data;11/03/2013 14:04:49; ();
;Insert data;11/03/2013 14:05:05; ();
;Insert data;11/03/2013 14:06:31; ();
;Insert data;11/03/2013 14:08:02; ();
;Insert data;11/03/2013 14:10:56; ();
;Insert data;11/03/2013 14:11:18; ();
;Ubah data;11/03/2013 14:11:34; (11426);
;Insert data;11/03/2013 14:12:38; ();
963245995;Terkait PendapatanKOPERASI NUSANTARA;11/03/2013 14:13:41; di Nopend 98100;
;Insert data;11/03/2013 14:17:04; ();
963245995;Terkait PendapatanBPR IRIAN SENTOSA;11/03/2013 14:17:08; di Nopend 98100;
;Insert data;11/03/2013 14:17:22; ();
;Insert data;11/03/2013 14:18:59; ();
;Insert data;11/03/2013 14:20:40; ();
;Insert data;11/03/2013 14:22:15; ();
;Insert data;11/03/2013 14:23:45; ();
965282417;Insert Data Faktur Penjualan dgn Pemebeli PT TELEKOMUNIKASI INDONESIA, TBK;11/03/2013 14:24:01; di Nopend 90000;
;Insert data;11/03/2013 14:25:03; ();
965282417;Ubah Data Faktur Penjualan 040.000-13.00005094;11/03/2013 14:25:55; di Nopend 90000 dengan id (35363);
;Insert data;11/03/2013 14:27:16; ();
;Insert data;11/03/2013 14:28:43; ();
;Insert data;11/03/2013 14:31:24; ();
;Ubah Status Verifikasi;11/03/2013 14:34:58; (35363);
;Ubah Status Verifikasi;11/03/2013 14:37:31; (34692);
;Ubah Status Verifikasi;11/03/2013 14:37:50; (34693);
;Ubah Status Verifikasi;11/03/2013 14:38:08; (34694);
;Ubah Status Verifikasi;11/03/2013 14:39:03; (34695);
;Ubah Status Verifikasi;11/03/2013 14:39:31; (34696);
;Ubah Status Verifikasi;11/03/2013 14:40:13; (34698);
;Ubah Status Verifikasi;11/03/2013 14:40:39; (34700);
;Insert data;11/03/2013 14:40:49; ();
;Ubah Status Verifikasi;11/03/2013 14:40:59; (34701);
;Ubah Status Verifikasi;11/03/2013 14:41:21; (34703);
;Ubah Status Verifikasi;11/03/2013 14:41:47; (34704);
;Ubah Status Verifikasi;11/03/2013 14:42:37; (34706);
;Ubah Status Verifikasi;11/03/2013 14:43:12; (34707);
;Ubah Status Verifikasi;11/03/2013 14:43:37; (34709);
;Ubah Status Verifikasi;11/03/2013 14:43:58; (34710);
;Ubah Status Verifikasi;11/03/2013 14:47:23; (34711);
;Ubah Status Verifikasi;11/03/2013 14:47:49; (34712);
;Ubah Status Verifikasi;11/03/2013 14:48:05; (34713);
;Ubah Status Verifikasi;11/03/2013 14:48:23; (34715);
;Ubah Status Verifikasi;11/03/2013 14:48:45; (34716);
;Ubah Status Verifikasi;11/03/2013 14:49:04; (34717);
;Ubah Status Verifikasi;11/03/2013 14:51:49; (34718);
;Ubah Status Verifikasi;11/03/2013 14:52:21; (34719);
;Ubah Status Verifikasi;11/03/2013 14:53:06; (34721);
;Ubah Status Verifikasi;11/03/2013 14:53:47; (34722);
;Ubah Status Verifikasi;11/03/2013 14:54:07; (34723);
;Ubah Status Verifikasi;11/03/2013 14:54:26; (34922);
;Ubah Status Verifikasi;11/03/2013 14:54:50; (34926);
;Ubah Status Verifikasi;11/03/2013 14:55:15; (34928);
;Ubah Status Verifikasi;11/03/2013 14:55:35; (34931);
984390674;Terkait Ssppph23biaya ;11/03/2013 14:55:44; di Nopend 40005 dengan id ();
;Ubah Status Verifikasi;11/03/2013 14:55:55; (34934);
984390674;Terkait Ssppph23biaya ;11/03/2013 14:56:11; di Nopend 40005 dengan id ();
;Ubah Status Verifikasi;11/03/2013 15:00:10; (34629);
;Ubah Status Verifikasi;11/03/2013 15:00:26; (34631);
;Ubah Status Verifikasi;11/03/2013 15:01:09; (34634);
;Ubah Status Verifikasi;11/03/2013 15:01:46; (34637);
;Ubah Status Verifikasi;11/03/2013 15:02:22; (34640);
;Ubah Status Verifikasi;11/03/2013 15:02:35; (34643);
;Ubah Status Verifikasi;11/03/2013 15:02:59; (34644);
;Ubah Status Verifikasi;11/03/2013 15:03:21; (34646);
;Ubah Status Verifikasi;11/03/2013 15:03:40; (34652);
;Ubah Status Verifikasi;11/03/2013 15:03:57; (34653);
;Ubah Status Verifikasi;11/03/2013 15:04:20; (34654);
;Ubah Status Verifikasi;11/03/2013 15:04:36; (34655);
;Ubah Status Verifikasi;11/03/2013 15:06:04; (34509);
;Ubah Status Verifikasi;11/03/2013 15:06:25; (34520);
;Ubah Status Verifikasi;11/03/2013 15:06:48; (34517);
969277532;Entry bukti Lapor SPT;11/03/2013 15:07:08; di Nopend 58200 dengan id ();
;Ubah Status Verifikasi;11/03/2013 15:07:08; (34516);
;Ubah Status Verifikasi;11/03/2013 15:07:32; (34513);
;Ubah Status Verifikasi;11/03/2013 15:07:59; (34515);
;Ubah Status Verifikasi;11/03/2013 15:08:39; (34504);
;Ubah Status Verifikasi;11/03/2013 15:09:04; (34511);
;Ubah Status Verifikasi;11/03/2013 15:09:25; (34505);
;Ubah Status Verifikasi;11/03/2013 15:10:01; (34514);
;Ubah Status Verifikasi;11/03/2013 15:10:23; (34506);
;Ubah Status Verifikasi;11/03/2013 15:10:47; (34519);
;Ubah Status Verifikasi;11/03/2013 15:11:13; (34507);
;Ubah Status Verifikasi;11/03/2013 15:11:36; (34512);
;Ubah Status Verifikasi;11/03/2013 15:11:54; (34510);
;Ubah Status Verifikasi;11/03/2013 15:12:16; (34518);
;Ubah Status Verifikasi;11/03/2013 15:14:30; (33636);
;Ubah Status Verifikasi;11/03/2013 15:14:50; (33637);
;Ubah Status Verifikasi;11/03/2013 15:15:15; (33638);
;Ubah Status Verifikasi;11/03/2013 15:15:34; (33642);
;Ubah Status Verifikasi;11/03/2013 15:17:49; (33643);
;Ubah Status Verifikasi;11/03/2013 15:18:12; (33644);
;Ubah Status Verifikasi;11/03/2013 15:18:34; (33645);
;Ubah Status Verifikasi;11/03/2013 15:19:05; (33648);
;Ubah Status Verifikasi;11/03/2013 15:19:44; (33650);
;Ubah Status Verifikasi;11/03/2013 15:20:39; (33651);
;Ubah Status Verifikasi;11/03/2013 15:21:08; (33654);
;Ubah Status Verifikasi;11/03/2013 15:21:53; (33656);
;Ubah Status Verifikasi;11/03/2013 15:22:11; (33667);
;Ubah Status Verifikasi;11/03/2013 15:22:40; (33674);
;Ubah Status Verifikasi;11/03/2013 15:23:07; (33677);
;Ubah Status Verifikasi;11/03/2013 15:23:23; (33681);
;Ubah Status Verifikasi;11/03/2013 15:23:39; (33683);
;Ubah Status Verifikasi;11/03/2013 15:23:55; (33687);
;Ubah Status Verifikasi;11/03/2013 15:25:46; (34664);
;Ubah Status Verifikasi;11/03/2013 15:26:13; (34647);
;Ubah Status Verifikasi;11/03/2013 15:26:31; (34439);
;Ubah Status Verifikasi;11/03/2013 15:26:52; (34658);
;Ubah Status Verifikasi;11/03/2013 15:27:15; (34661);
;Ubah Status Verifikasi;11/03/2013 15:27:42; (34801);
;Ubah Status Verifikasi;11/03/2013 15:28:04; (34795);
;Ubah Status Verifikasi;11/03/2013 15:28:32; (34668);
;Ubah Status Verifikasi;11/03/2013 15:28:57; (34669);
;Ubah Status Verifikasi;11/03/2013 15:29:21; (34663);
;Ubah Status Verifikasi;11/03/2013 15:29:44; (35213);
;Ubah Status Verifikasi;11/03/2013 15:30:07; (34665);
;Ubah Status Verifikasi;11/03/2013 15:30:30; (34666);
;Ubah Status Verifikasi;11/03/2013 15:31:00; (34804);
;Ubah Status Verifikasi;11/03/2013 15:31:25; (34667);
;Ubah Status Verifikasi;11/03/2013 15:31:55; (34659);
;Ubah Status Verifikasi;11/03/2013 15:32:24; (34802);
;Ubah Status Verifikasi;11/03/2013 15:32:43; (34799);
;Ubah Status Verifikasi;11/03/2013 15:33:15; (34662);
;Ubah Status Verifikasi;11/03/2013 15:33:35; (35228);
;Ubah Status Verifikasi;11/03/2013 15:33:48; (35212);
;Ubah Status Verifikasi;11/03/2013 15:42:08; (33194);
;Ubah Status Verifikasi;11/03/2013 15:42:23; (33208);
;Ubah Status Verifikasi;11/03/2013 15:42:47; (33209);
;Ubah Status Verifikasi;11/03/2013 15:43:20; (33211);
;Ubah Status Verifikasi;11/03/2013 15:43:39; (33212);
;Ubah Status Verifikasi;11/03/2013 15:45:22; (33215);
;Ubah Status Verifikasi;11/03/2013 15:45:43; (33217);
;Ubah Status Verifikasi;11/03/2013 15:46:01; (33219);
;Ubah Status Verifikasi;11/03/2013 15:46:19; (33220);
;Ubah Status Verifikasi;11/03/2013 15:46:46; (33222);
;Ubah Status Verifikasi;11/03/2013 15:47:05; (33223);
;Ubah Status Verifikasi;11/03/2013 15:47:27; (33224);
;Ubah Status Verifikasi;11/03/2013 15:47:45; (33227);
;Ubah Status Verifikasi;11/03/2013 15:48:04; (33230);
;Ubah Status Verifikasi;11/03/2013 15:48:41; (33231);
;Ubah Status Verifikasi;11/03/2013 15:48:59; (33233);
;Ubah Status Verifikasi;11/03/2013 15:49:32; (33235);
;Ubah Status Verifikasi;11/03/2013 15:49:56; (33236);
;Ubah Status Verifikasi;11/03/2013 15:50:12; (33239);
965282417;Terkait BiayaCV NAF Sakinah;11/03/2013 15:53:51; di Nopend 90000;
;Ubah Status Verifikasi;11/03/2013 15:56:39; (33241);
;Ubah Status Verifikasi;11/03/2013 16:00:21; (34551);
965282417;Terkait BiayaCV NAF Sakinah;11/03/2013 16:00:21; di Nopend 90000;
;Ubah Status Verifikasi;11/03/2013 16:01:22; (33106);
;Ubah Status Verifikasi;11/03/2013 16:01:35; (33107);
;Ubah Status Verifikasi;11/03/2013 16:01:57; (33108);
;Ubah Status Verifikasi;11/03/2013 16:02:11; (33109);
;Ubah Status Verifikasi;11/03/2013 16:02:24; (33110);
;Ubah Status Verifikasi;11/03/2013 16:02:37; (33111);
;Ubah Status Verifikasi;11/03/2013 16:02:50; (33112);
;Ubah Status Verifikasi;11/03/2013 16:03:18; (33113);
;Ubah Status Verifikasi;11/03/2013 16:03:29; (33114);
;Ubah Status Verifikasi;11/03/2013 16:03:45; (33115);
;Ubah Status Verifikasi;11/03/2013 16:03:58; (33116);
;Ubah Status Verifikasi;11/03/2013 16:04:09; (33134);
;Ubah Status Verifikasi;11/03/2013 16:04:27; (33803);
;Ubah Status Verifikasi;11/03/2013 16:05:49; (33499);
;Ubah Status Verifikasi;11/03/2013 16:06:01; (33501);
;Ubah Status Verifikasi;11/03/2013 16:06:32; (33502);
;Ubah Status Verifikasi;11/03/2013 16:06:49; (33503);
;Ubah Status Verifikasi;11/03/2013 16:07:05; (33505);
;Ubah Status Verifikasi;11/03/2013 16:07:27; (33508);
;Ubah Status Verifikasi;11/03/2013 16:07:44; (33510);
;Ubah Status Verifikasi;11/03/2013 16:08:02; (33513);
;Ubah Status Verifikasi;11/03/2013 16:08:27; (33515);
;Ubah Status Verifikasi;11/03/2013 16:08:41; (33516);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:12:35; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:13:42; (33517);
;Ubah Status Verifikasi;11/03/2013 16:14:05; (33518);
;Ubah Status Verifikasi;11/03/2013 16:14:20; (33519);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:14:33; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:14:47; (33522);
;Ubah Status Verifikasi;11/03/2013 16:15:16; (33521);
;Ubah Status Verifikasi;11/03/2013 16:15:33; (33520);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:15:54; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:15:55; (33526);
965282417;Terkait BiayaCV GHASINDO;11/03/2013 16:16:14; di Nopend 90000;
;Ubah Status Verifikasi;11/03/2013 16:16:27; (33534);
;Ubah Status Verifikasi;11/03/2013 16:16:46; (33533);
;Ubah Status Verifikasi;11/03/2013 16:17:06; (33531);
;Ubah Status Verifikasi;11/03/2013 16:17:25; (33529);
;Ubah Status Verifikasi;11/03/2013 16:17:41; (33528);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:17:54; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:17:57; (33537);
;Ubah Status Verifikasi;11/03/2013 16:18:09; (33539);
;Ubah Status Verifikasi;11/03/2013 16:18:23; (33544);
;Ubah Status Verifikasi;11/03/2013 16:18:58; (1435);
;Ubah Status Verifikasi;11/03/2013 16:19:07; (1436);
;Ubah Status Verifikasi;11/03/2013 16:19:19; (1440);
;Ubah Status Verifikasi;11/03/2013 16:19:48; (32818);
;Ubah Status Verifikasi;11/03/2013 16:20:07; (32819);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:20:09; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:20:24; (33998);
;Ubah Status Verifikasi;11/03/2013 16:20:39; (33999);
;Ubah Status Verifikasi;11/03/2013 16:20:52; (34000);
;Ubah Status Verifikasi;11/03/2013 16:21:06; (34001);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:21:26; di Nopend 10200;
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:22:57; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:23:34; (2280);
;Ubah Status Verifikasi;11/03/2013 16:23:39; (2282);
;Ubah Status Verifikasi;11/03/2013 16:23:45; (2284);
;Ubah Status Verifikasi;11/03/2013 16:23:48; (2285);
;Ubah Status Verifikasi;11/03/2013 16:23:55; (2286);
;Ubah Status Verifikasi;11/03/2013 16:23:58; (2287);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:25:05; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:27:09; (2283);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:27:39; di Nopend 10200;
;Insert data;11/03/2013 16:28:40; ();
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:29:08; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:29:11; (34003);
;Ubah Status Verifikasi;11/03/2013 16:29:26; (34004);
;Ubah Status Verifikasi;11/03/2013 16:29:38; (34009);
;Ubah Status Verifikasi;11/03/2013 16:29:56; (34011);
;Ubah Status Verifikasi;11/03/2013 16:30:13; (34012);
;Ubah Status Verifikasi;11/03/2013 16:30:31; (34013);
;Ubah Status Verifikasi;11/03/2013 16:30:43; (34014);
;Ubah Status Verifikasi;11/03/2013 16:30:46; (34015);
;Ubah Status Verifikasi;11/03/2013 16:31:02; (34016);
;Ubah Status Verifikasi;11/03/2013 16:31:17; (34017);
9673558621;Terkait BiayaPT IBM INDONESIA;11/03/2013 16:31:26; di Nopend 10200;
;Ubah Status Verifikasi;11/03/2013 16:31:29; (34018);
;Ubah Status Verifikasi;11/03/2013 16:31:39; (34019);
;Ubah Status Verifikasi;11/03/2013 16:32:45; (34048);
;Ubah Status Verifikasi;11/03/2013 16:32:55; (34051);
;Ubah Status Verifikasi;11/03/2013 16:33:09; (34055);
;Ubah Status Verifikasi;11/03/2013 16:33:20; (34059);
;Ubah Status Verifikasi;11/03/2013 16:33:34; (34063);
;Ubah Status Verifikasi;11/03/2013 16:33:48; (34066);
;Ubah Status Verifikasi;11/03/2013 16:33:59; (34068);
;Ubah Status Verifikasi;11/03/2013 16:34:14; (34071);
;Ubah Status Verifikasi;11/03/2013 16:34:28; (34072);
;Ubah Status Verifikasi;11/03/2013 16:34:38; (34073);
;Ubah Status Verifikasi;11/03/2013 16:34:50; (34074);
;Ubah Status Verifikasi;11/03/2013 16:35:01; (34076);
;Ubah Status Verifikasi;11/03/2013 16:35:15; (34078);
;Ubah Status Verifikasi;11/03/2013 16:35:25; (34079);
;Ubah Status Verifikasi;11/03/2013 16:35:35; (34080);
;Ubah Status Verifikasi;11/03/2013 16:35:45; (34081);
;Ubah Status Verifikasi;11/03/2013 16:35:55; (34082);
;Ubah Status Verifikasi;11/03/2013 16:36:06; (34083);
;Ubah Status Verifikasi;11/03/2013 16:36:16; (34084);
9673558622;Terkait BiayaCV.DUA PUTRA PANJALU;11/03/2013 16:36:30; di Nopend 10004;
;Ubah Status Verifikasi;11/03/2013 16:36:37; (34469);
9673558622;Terkait BiayaPT. MUDAKARYA CIPTAJAYA PUTRA;11/03/2013 16:38:34; di Nopend 10004;
9673558622;Terkait BiayaPT. MUDAKARYA CIPTAJAYA PUTRA;11/03/2013 16:40:49; di Nopend 10004;
9673558622;Terkait BiayaCV AURA PRIMA;11/03/2013 16:42:41; di Nopend 10004;
9673558622;Terkait BiayaCV PUTRA RIZKI UTAMA;11/03/2013 16:44:17; di Nopend 10004;
;Ubah Status Verifikasi;11/03/2013 16:46:05; (34982);
;Ubah Status Verifikasi;11/03/2013 16:46:08; (34977);
;Ubah Status Verifikasi;11/03/2013 16:46:11; (34974);
;Ubah Status Verifikasi;11/03/2013 16:46:14; (34969);
;Ubah Status Verifikasi;11/03/2013 16:46:17; (34967);
;Ubah Status Verifikasi;11/03/2013 16:46:19; (34964);
;Ubah Status Verifikasi;11/03/2013 16:46:22; (34961);
;Ubah Status Verifikasi;11/03/2013 16:46:25; (34957);
;Ubah Status Verifikasi;11/03/2013 16:46:30; (34955);
;Ubah Status Verifikasi;11/03/2013 16:47:06; (33282);
;Ubah Status Verifikasi;11/03/2013 16:47:09; (33281);
;Ubah Status Verifikasi;11/03/2013 16:47:11; (33280);
;Ubah Status Verifikasi;11/03/2013 16:47:14; (33278);
;Ubah Status Verifikasi;11/03/2013 16:47:16; (33277);
;Ubah Status Verifikasi;11/03/2013 16:47:19; (33105);
;Ubah Status Verifikasi;11/03/2013 16:47:21; (33104);
;Ubah Status Verifikasi;11/03/2013 16:47:23; (33103);
;Ubah Status Verifikasi;11/03/2013 16:47:26; (33102);
;Ubah Status Verifikasi;11/03/2013 16:47:28; (33101);
;Ubah Status Verifikasi;11/03/2013 16:47:30; (33100);
;Ubah Status Verifikasi;11/03/2013 16:47:34; (33099);
;Ubah Status Verifikasi;11/03/2013 16:47:36; (33098);
;Ubah Status Verifikasi;11/03/2013 16:47:39; (33097);
;Ubah Status Verifikasi;11/03/2013 16:47:41; (32869);
;Ubah Status Verifikasi;11/03/2013 16:47:43; (32854);
;Ubah Status Verifikasi;11/03/2013 16:47:46; (32853);
;Ubah Status Verifikasi;11/03/2013 16:47:49; (32840);
;Ubah Status Verifikasi;11/03/2013 16:47:51; (32839);
;Ubah Status Verifikasi;11/03/2013 16:47:53; (32838);
;Ubah Status Verifikasi;11/03/2013 16:47:56; (32837);
;Ubah Status Verifikasi;11/03/2013 16:47:58; (32836);
;Ubah Status Verifikasi;11/03/2013 16:48:00; (32835);
;Ubah Status Verifikasi;11/03/2013 16:48:03; (32834);
;Ubah Status Verifikasi;11/03/2013 16:48:05; (32833);
;Ubah Status Verifikasi;11/03/2013 16:48:07; (32832);
;Ubah Status Verifikasi;11/03/2013 16:48:14; (32831);
;Ubah Status Verifikasi;11/03/2013 16:48:17; (32830);
;Ubah Status Verifikasi;11/03/2013 16:48:20; (32829);
;Ubah Status Verifikasi;11/03/2013 16:48:22; (32828);
;Ubah Status Verifikasi;11/03/2013 16:48:25; (32827);
;Ubah Status Verifikasi;11/03/2013 16:48:27; (32826);
;Ubah Status Verifikasi;11/03/2013 16:48:29; (32825);
;Ubah Status Verifikasi;11/03/2013 16:48:32; (32824);
;Ubah Status Verifikasi;11/03/2013 16:48:35; (32823);
;Ubah Status Verifikasi;11/03/2013 16:48:37; (32822);
;Ubah Status Verifikasi;11/03/2013 16:48:40; (32821);
9673558622;Terkait BiayaCV Kian Bersinar;11/03/2013 16:48:41; di Nopend 10004;
;Ubah Status Verifikasi;11/03/2013 16:48:42; (32820);
;Ubah Status Verifikasi;11/03/2013 16:48:52; (34948);
;Ubah Status Verifikasi;11/03/2013 16:48:55; (34945);
;Ubah Status Verifikasi;11/03/2013 16:48:58; (34932);
;Ubah Status Verifikasi;11/03/2013 16:49:01; (34930);
;Ubah Status Verifikasi;11/03/2013 16:49:04; (34927);
;Ubah Status Verifikasi;11/03/2013 16:49:07; (34923);
;Ubah Status Verifikasi;11/03/2013 16:49:10; (34919);
;Ubah Status Verifikasi;11/03/2013 16:49:13; (34917);
;Ubah Status Verifikasi;11/03/2013 16:49:15; (34911);
;Ubah Status Verifikasi;11/03/2013 16:49:19; (34906);
;Ubah Status Verifikasi;11/03/2013 16:49:21; (34900);
;Ubah Status Verifikasi;11/03/2013 16:49:24; (34843);
;Ubah Status Verifikasi;11/03/2013 16:49:27; (34842);
;Ubah Status Verifikasi;11/03/2013 16:49:30; (34839);
;Ubah Status Verifikasi;11/03/2013 16:49:36; (34837);
;Ubah Status Verifikasi;11/03/2013 16:49:40; (34835);
;Ubah Status Verifikasi;11/03/2013 16:49:45; (34832);
;Ubah Status Verifikasi;11/03/2013 16:49:49; (34831);
;Ubah Status Verifikasi;11/03/2013 16:49:52; (34830);
;Ubah Status Verifikasi;11/03/2013 16:49:57; (34829);
;Ubah Status Verifikasi;11/03/2013 16:50:01; (33752);
;Ubah Status Verifikasi;11/03/2013 16:50:05; (33737);
;Ubah Status Verifikasi;11/03/2013 16:50:09; (33730);
;Ubah Status Verifikasi;11/03/2013 16:50:13; (33721);
;Ubah Status Verifikasi;11/03/2013 16:50:17; (33717);
;Ubah Status Verifikasi;11/03/2013 16:50:20; (33716);
;Ubah Status Verifikasi;11/03/2013 16:50:24; (33715);
;Ubah Status Verifikasi;11/03/2013 16:50:29; (33714);
;Ubah Status Verifikasi;11/03/2013 16:50:32; (33713);
;Ubah Status Verifikasi;11/03/2013 16:50:39; (34828);
;Ubah Status Verifikasi;11/03/2013 16:50:42; (34827);
;Ubah Status Verifikasi;11/03/2013 16:50:45; (34826);
;Ubah Status Verifikasi;11/03/2013 16:50:48; (34814);
;Ubah Status Verifikasi;11/03/2013 16:50:51; (34812);
;Ubah Status Verifikasi;11/03/2013 16:50:54; (34809);
;Ubah Status Verifikasi;11/03/2013 16:50:57; (34741);
;Ubah Status Verifikasi;11/03/2013 16:51:00; (34478);
;Ubah Status Verifikasi;11/03/2013 16:51:03; (34477);
;Ubah Status Verifikasi;11/03/2013 16:51:06; (34473);
;Ubah Status Verifikasi;11/03/2013 16:51:09; (34472);
;Ubah Status Verifikasi;11/03/2013 16:51:11; (34470);
;Ubah Status Verifikasi;11/03/2013 16:51:14; (34468);
;Ubah Status Verifikasi;11/03/2013 16:51:17; (34466);
;Ubah Status Verifikasi;11/03/2013 16:51:20; (34464);
;Ubah Status Verifikasi;11/03/2013 16:51:22; (34462);
;Ubah Status Verifikasi;11/03/2013 16:51:58; (34461);
;Ubah Status Verifikasi;11/03/2013 16:52:02; (34460);
;Ubah Status Verifikasi;11/03/2013 16:52:06; (34457);
;Ubah Status Verifikasi;11/03/2013 16:52:09; (34454);
9673558622;Terkait BiayaPERUM DAMRI;11/03/2013 16:52:11; di Nopend 10004;
;Ubah Status Verifikasi;11/03/2013 16:52:14; (34305);
;Ubah Status Verifikasi;11/03/2013 16:52:19; (34304);
;Ubah Status Verifikasi;11/03/2013 16:52:23; (34303);
;Ubah Status Verifikasi;11/03/2013 16:52:27; (34302);
;Ubah Status Verifikasi;11/03/2013 16:52:31; (34301);
;Ubah Status Verifikasi;11/03/2013 16:52:34; (34299);
;Ubah Status Verifikasi;11/03/2013 16:52:38; (34298);
;Ubah Status Verifikasi;11/03/2013 16:52:42; (34297);
;Ubah Status Verifikasi;11/03/2013 16:52:45; (34295);
;Ubah Status Verifikasi;11/03/2013 16:52:48; (34291);
;Ubah Status Verifikasi;11/03/2013 16:52:51; (34173);
;Ubah Status Verifikasi;11/03/2013 16:52:53; (34040);
;Ubah Status Verifikasi;11/03/2013 16:52:56; (33974);
;Ubah Status Verifikasi;11/03/2013 16:52:59; (33973);
;Ubah Status Verifikasi;11/03/2013 16:53:02; (33958);
;Ubah Status Verifikasi;11/03/2013 16:53:05; (33956);
;Ubah Status Verifikasi;11/03/2013 16:53:08; (33954);
;Ubah Status Verifikasi;11/03/2013 16:53:11; (33951);
;Ubah Status Verifikasi;11/03/2013 16:53:14; (33894);
;Ubah Status Verifikasi;11/03/2013 16:53:17; (33889);
;Ubah Status Verifikasi;11/03/2013 16:53:19; (33884);
;Ubah Status Verifikasi;11/03/2013 16:53:23; (33876);
;Ubah Status Verifikasi;11/03/2013 16:53:28; (33868);
;Ubah Status Verifikasi;11/03/2013 16:53:31; (33859);
;Ubah Status Verifikasi;11/03/2013 16:53:34; (33802);
;Ubah Status Verifikasi;11/03/2013 16:53:37; (33801);
;Ubah Status Verifikasi;11/03/2013 16:53:40; (33799);
;Ubah Status Verifikasi;11/03/2013 16:53:43; (33776);
;Ubah Status Verifikasi;11/03/2013 16:53:45; (33761);
;Ubah Status Verifikasi;11/03/2013 16:53:48; (33671);
;Ubah Status Verifikasi;11/03/2013 16:53:51; (33668);
;Ubah Status Verifikasi;11/03/2013 16:53:54; (33664);
;Ubah Status Verifikasi;11/03/2013 16:53:57; (33662);
;Ubah Status Verifikasi;11/03/2013 16:54:01; (33658);
;Ubah Status Verifikasi;11/03/2013 16:54:05; (33564);
;Ubah Status Verifikasi;11/03/2013 16:54:09; (33558);
;Ubah Status Verifikasi;11/03/2013 16:54:12; (33378);
;Ubah Status Verifikasi;11/03/2013 16:54:17; (33375);
;Ubah Status Verifikasi;11/03/2013 16:54:21; (33373);
;Ubah Status Verifikasi;11/03/2013 16:54:24; (33368);
;Ubah Status Verifikasi;11/03/2013 16:54:34; (33366);
;Ubah Status Verifikasi;11/03/2013 16:54:42; (33364);
;Ubah Status Verifikasi;11/03/2013 16:54:44; (33360);
;Ubah Status Verifikasi;11/03/2013 16:54:47; (33358);
;Ubah Status Verifikasi;11/03/2013 16:54:50; (33357);
;Ubah Status Verifikasi;11/03/2013 16:54:53; (33356);
;Ubah Status Verifikasi;11/03/2013 16:54:56; (33313);
;Ubah Status Verifikasi;11/03/2013 16:54:59; (33312);
;Ubah Status Verifikasi;11/03/2013 16:55:02; (33311);
;Ubah Status Verifikasi;11/03/2013 16:55:04; (33305);
;Ubah Status Verifikasi;11/03/2013 16:55:07; (33299);
;Ubah Status Verifikasi;11/03/2013 16:55:10; (33295);
;Ubah Status Verifikasi;11/03/2013 16:55:13; (33294);
;Ubah Status Verifikasi;11/03/2013 16:55:16; (33292);
;Ubah Status Verifikasi;11/03/2013 16:55:22; (33291);
;Ubah Status Verifikasi;11/03/2013 16:55:24; (33290);
;Ubah Status Verifikasi;11/03/2013 16:55:27; (33289);
